locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLBMOKII_01099	CDS	1134		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
FLBMOKII_01100	CDS	243				hypothetical protein
FLBMOKII_01101	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FLBMOKII_01102	CDS	456	ykuV	1.8.-.-	COG0526	Thiol-disulfide oxidoreductase YkuV
FLBMOKII_01103	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
FLBMOKII_01104	CDS	1569				IS1182 family transposase ISBce1
FLBMOKII_01105	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
FLBMOKII_01106	CDS	216				hypothetical protein
FLBMOKII_01107	CDS	777				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
FLBMOKII_01108	CDS	555		3.5.1.88		Peptide deformylase 2
FLBMOKII_01109	CDS	1110	pdhA_1	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
FLBMOKII_01110	CDS	978	pdhB_1	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
FLBMOKII_01111	CDS	1311	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FLBMOKII_01112	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
FLBMOKII_01113	CDS	243				hypothetical protein
FLBMOKII_01114	CDS	378				hypothetical protein
FLBMOKII_01115	CDS	126				hypothetical protein
FLBMOKII_01116	CDS	1473	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
FLBMOKII_01117	CDS	960		1.6.5.11	COG2070	NADH:quinone reductase
FLBMOKII_01118	CDS	309				hypothetical protein
FLBMOKII_01119	CDS	216				hypothetical protein
FLBMOKII_01120	CDS	795	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
FLBMOKII_01121	CDS	99				hypothetical protein
FLBMOKII_01122	CDS	174				hypothetical protein
FLBMOKII_01123	CDS	1845	typA		COG1217	GTP-binding protein TypA/BipA
FLBMOKII_01124	CDS	324				hypothetical protein
FLBMOKII_01125	CDS	285				hypothetical protein
FLBMOKII_01126	CDS	201				hypothetical protein
FLBMOKII_01127	CDS	594				hypothetical protein
FLBMOKII_01128	CDS	1332				hypothetical protein
FLBMOKII_01129	CDS	507				hypothetical protein
FLBMOKII_01130	CDS	288				hypothetical protein
FLBMOKII_01131	CDS	1212	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FLBMOKII_01132	CDS	3444	pycA	6.4.1.1		Pyruvate carboxylase
FLBMOKII_01133	CDS	954	ctaA_1	1.3.-.-		Heme A synthase
FLBMOKII_01134	CDS	924	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
FLBMOKII_01135	CDS	1071	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
FLBMOKII_01136	CDS	1869	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
FLBMOKII_01137	CDS	621	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
FLBMOKII_01138	CDS	333	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
FLBMOKII_01139	CDS	903				hypothetical protein
FLBMOKII_01140	CDS	456				hypothetical protein
FLBMOKII_01141	CDS	294				hypothetical protein
FLBMOKII_01142	CDS	360				hypothetical protein
FLBMOKII_01143	CDS	426	hrp1		COG0517	Hypoxic response protein 1
FLBMOKII_01144	CDS	1008				hypothetical protein
FLBMOKII_01145	CDS	405				hypothetical protein
FLBMOKII_01146	CDS	234				hypothetical protein
FLBMOKII_01147	CDS	372				hypothetical protein
FLBMOKII_01148	CDS	447				hypothetical protein
FLBMOKII_01149	CDS	276				hypothetical protein
FLBMOKII_01150	CDS	390				hypothetical protein
FLBMOKII_01151	CDS	609	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
FLBMOKII_01152	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
FLBMOKII_01153	CDS	1236	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
FLBMOKII_01154	CDS	780			COG1752	putative NTE family protein
FLBMOKII_01155	CDS	1020	ylbL		COG3480	putative protein YlbL
FLBMOKII_01156	CDS	1221	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
FLBMOKII_01157	CDS	543				hypothetical protein
FLBMOKII_01158	CDS	327				hypothetical protein
FLBMOKII_01159	CDS	756		4.2.1.150	COG1024	Crotonyl-CoA hydratase
FLBMOKII_01160	CDS	579				hypothetical protein
FLBMOKII_01161	CDS	891	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
FLBMOKII_01162	CDS	387				hypothetical protein
FLBMOKII_01163	CDS	1629	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
FLBMOKII_01164	CDS	933	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FLBMOKII_01165	CDS	357	ftsL		COG4839	Cell division protein FtsL
FLBMOKII_01166	CDS	2205	pbpB		COG0768	Penicillin-binding protein 2B
FLBMOKII_01167	CDS	1935	spoVD		COG0768	Stage V sporulation protein D
FLBMOKII_01168	CDS	105				hypothetical protein
FLBMOKII_01169	CDS	1470	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
FLBMOKII_01170	CDS	468				hypothetical protein
FLBMOKII_01171	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FLBMOKII_01172	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
FLBMOKII_01173	CDS	1101	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FLBMOKII_01174	CDS	864	divIB		COG1589	Cell division protein DivIB
FLBMOKII_01175	CDS	705				hypothetical protein
FLBMOKII_01176	CDS	720				hypothetical protein
FLBMOKII_01177	CDS	363				hypothetical protein
FLBMOKII_01178	CDS	1269	ftsA		COG0849	Cell division protein FtsA
FLBMOKII_01179	CDS	1134	ftsZ		COG0206	Cell division protein FtsZ
FLBMOKII_01180	CDS	843				hypothetical protein
FLBMOKII_01181	CDS	807				hypothetical protein
FLBMOKII_01182	CDS	909	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
FLBMOKII_01183	CDS	720	sigE			RNA polymerase sigma-35 factor
FLBMOKII_01184	CDS	780	sigG		COG1191	RNA polymerase sigma-G factor
FLBMOKII_01185	CDS	243	ylmC_1		COG1873	putative sporulation protein YlmC
FLBMOKII_01186	CDS	825	rl5	1.10.3.-		Polyphenol oxidase
FLBMOKII_01187	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
FLBMOKII_01188	CDS	432	sepF			Cell division protein SepF
FLBMOKII_01189	CDS	273				hypothetical protein
FLBMOKII_01190	CDS	774				hypothetical protein
FLBMOKII_01191	CDS	513	divIVA		COG3599	Septum site-determining protein DivIVA
FLBMOKII_01192	CDS	2775	ileS	6.1.1.5		Isoleucine--tRNA ligase
FLBMOKII_01193	CDS	483	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
FLBMOKII_01194	CDS	915	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FLBMOKII_01195	CDS	540	pyrR			Bifunctional protein PyrR
FLBMOKII_01196	CDS	1302	pyrP			Uracil permease
FLBMOKII_01197	CDS	927	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
FLBMOKII_01198	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
FLBMOKII_01199	CDS	1095	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
FLBMOKII_01200	CDS	3198	carB_2	6.3.5.5		Carbamoyl-phosphate synthase large chain
FLBMOKII_01201	CDS	774	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
FLBMOKII_01202	CDS	942	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
FLBMOKII_01203	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
FLBMOKII_01204	CDS	624	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
FLBMOKII_01205	CDS	165				hypothetical protein
FLBMOKII_01206	CDS	402				hypothetical protein
FLBMOKII_01207	CDS	1740	rqcH			Rqc2 RqcH
FLBMOKII_01208	CDS	2673	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
FLBMOKII_01209	CDS	822				hypothetical protein
FLBMOKII_01210	CDS	264	remA		COG2052	Extracellular matrix regulatory protein A
FLBMOKII_01211	CDS	588	gmk	2.7.4.8		Guanylate kinase
FLBMOKII_01212	CDS	201	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
FLBMOKII_01213	CDS	1206	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FLBMOKII_01214	CDS	2406	priA	3.6.4.-		primosomal protein N'
FLBMOKII_01215	CDS	474	def1	3.5.1.88	COG0242	Peptide deformylase 1
FLBMOKII_01216	CDS	966	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
FLBMOKII_01217	CDS	1335	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FLBMOKII_01218	CDS	1101	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
FLBMOKII_01219	CDS	750	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
FLBMOKII_01220	CDS	1998	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
FLBMOKII_01221	CDS	882	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
FLBMOKII_01222	CDS	657	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
FLBMOKII_01223	CDS	648	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
FLBMOKII_01224	CDS	186	rpmB			50S ribosomal protein L28
FLBMOKII_01225	CDS	363				putative protein
FLBMOKII_01226	CDS	1671				putative protein
FLBMOKII_01227	CDS	663	sdhB	4.3.1.17		L-serine dehydratase, beta chain
FLBMOKII_01228	CDS	882	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
FLBMOKII_01229	CDS	2049	recG	3.6.4.12		ATP-dependent DNA helicase RecG
FLBMOKII_01230	CDS	597	fapR		COG2050	Transcription factor FapR
FLBMOKII_01231	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
FLBMOKII_01232	CDS	945	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
FLBMOKII_01233	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FLBMOKII_01234	CDS	234	acpA		COG0236	Acyl carrier protein
FLBMOKII_01235	CDS	741	rnc	3.1.26.3	COG0571	Ribonuclease 3
FLBMOKII_01236	CDS	3564	smc_2		COG1196	Chromosome partition protein Smc
FLBMOKII_01237	CDS	990	ftsY		COG0552	Signal recognition particle receptor FtsY
FLBMOKII_01238	CDS	333				hypothetical protein
FLBMOKII_01239	CDS	1341	ffh		COG0541	Signal recognition particle protein
FLBMOKII_01240	CDS	273	rpsP			30S ribosomal protein S16
FLBMOKII_01241	CDS	237				hypothetical protein
FLBMOKII_01242	CDS	387				hypothetical protein
FLBMOKII_01243	CDS	522	rimM			Ribosome maturation factor RimM
FLBMOKII_01244	CDS	738	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
FLBMOKII_01245	CDS	351	rplS		COG0335	50S ribosomal protein L19
FLBMOKII_01246	CDS	552	sipS	3.4.21.89	COG0681	Signal peptidase I S
FLBMOKII_01247	CDS	867	rbgA		COG1161	Ribosome biogenesis GTPase A
FLBMOKII_01248	CDS	780	rnhB	3.1.26.4	COG0164	Ribonuclease HII
FLBMOKII_01249	CDS	1554				hypothetical protein
FLBMOKII_01250	CDS	288				hypothetical protein
FLBMOKII_01251	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FLBMOKII_01252	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FLBMOKII_01253	CDS	882				hypothetical protein
FLBMOKII_01254	CDS	2076	topA	5.6.2.1		DNA topoisomerase 1
FLBMOKII_01255	CDS	903	xerC_3		COG4974	Tyrosine recombinase XerC
FLBMOKII_01256	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
FLBMOKII_01257	CDS	1395	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
FLBMOKII_01258	CDS	780	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
FLBMOKII_01259	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
FLBMOKII_01260	CDS	453	flgC		COG1558	Flagellar basal-body rod protein FlgC
FLBMOKII_01261	CDS	297	fliE			Flagellar hook-basal body complex protein FliE
FLBMOKII_01262	CDS	1584				hypothetical protein
FLBMOKII_01263	CDS	1020	fliG		COG1536	Flagellar motor switch protein FliG
FLBMOKII_01264	CDS	780				hypothetical protein
FLBMOKII_01265	CDS	1272	yscN	7.1.2.2		putative ATP synthase YscN
FLBMOKII_01266	CDS	447	fliJ		COG2882	Flagellar FliJ protein
FLBMOKII_01267	CDS	612				hypothetical protein
FLBMOKII_01268	CDS	1383				hypothetical protein
FLBMOKII_01269	CDS	429				hypothetical protein
FLBMOKII_01270	CDS	795	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
FLBMOKII_01271	CDS	225	swrD		COG1582	Swarming motility protein SwrD
FLBMOKII_01272	CDS	429				hypothetical protein
FLBMOKII_01273	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
FLBMOKII_01274	CDS	1185				hypothetical protein
FLBMOKII_01275	CDS	360	cheY_1		COG0784	Chemotaxis protein CheY
FLBMOKII_01276	CDS	654				hypothetical protein
FLBMOKII_01277	CDS	669	fliP		COG1338	Flagellar biosynthetic protein FliP
FLBMOKII_01278	CDS	270				hypothetical protein
FLBMOKII_01279	CDS	774	fliR		COG1684	Flagellar biosynthetic protein FliR
FLBMOKII_01280	CDS	1083	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
FLBMOKII_01281	CDS	2043	flhA		COG1298	Flagellar biosynthesis protein FlhA
FLBMOKII_01282	CDS	1116	flhF		COG1419	Flagellar biosynthesis protein FlhF
FLBMOKII_01283	CDS	864	ylxH		COG0455	Flagellum site-determining protein YlxH
FLBMOKII_01284	CDS	1047	cheB_1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
FLBMOKII_01285	CDS	2007	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
FLBMOKII_01286	CDS	438	cheW_1		COG0835	Chemotaxis protein CheW
FLBMOKII_01287	CDS	633	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
FLBMOKII_01288	CDS	498	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
FLBMOKII_01289	CDS	762	sigD		COG1191	RNA polymerase sigma-D factor
FLBMOKII_01290	CDS	246				hypothetical protein
FLBMOKII_01291	CDS	582				hypothetical protein
FLBMOKII_01292	CDS	708	rpsB			30S ribosomal protein S2
FLBMOKII_01293	CDS	885	tsf		COG0264	Elongation factor Ts
FLBMOKII_01294	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
FLBMOKII_01295	CDS	558	frr		COG0233	Ribosome-recycling factor
FLBMOKII_01296	CDS	774	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
FLBMOKII_01297	CDS	795				hypothetical protein
FLBMOKII_01298	CDS	1149	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
FLBMOKII_01299	CDS	1254	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
FLBMOKII_01300	CDS	1704	proS	6.1.1.15	COG0442	Proline--tRNA ligase
FLBMOKII_01301	CDS	4305	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
FLBMOKII_01302	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
FLBMOKII_01303	CDS	1152	nusA		COG0195	Transcription termination/antitermination protein NusA
FLBMOKII_01304	CDS	291				hypothetical protein
FLBMOKII_01305	CDS	303	rplGA		COG1358	putative ribosomal protein YlxQ
FLBMOKII_01306	CDS	2208	infB			Translation initiation factor IF-2
FLBMOKII_01307	CDS	279				hypothetical protein
FLBMOKII_01308	CDS	387	rbfA			Ribosome-binding factor A
FLBMOKII_01309	CDS	909	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
FLBMOKII_01310	CDS	981	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
FLBMOKII_01311	CDS	270	rpsO			30S ribosomal protein S15
FLBMOKII_01312	CDS	2169	pnp_2	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
FLBMOKII_01313	CDS	984				hypothetical protein
FLBMOKII_01314	CDS	1248		3.4.24.-	COG0612	putative zinc protease
FLBMOKII_01315	CDS	243	ylmC_2		COG1873	putative sporulation protein YlmC
FLBMOKII_01316	CDS	903	dpaA	1.3.1.-		Dipicolinate synthase subunit A
FLBMOKII_01317	CDS	609	dpaB	1.3.1.-	COG0452	Dipicolinate synthase subunit B
FLBMOKII_01318	CDS	1044	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
FLBMOKII_01319	CDS	1272	lysC	2.7.2.4	COG0527	Aspartokinase 2
FLBMOKII_01320	CDS	876	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FLBMOKII_01321	CDS	1671	rnjB	3.1.-.-	COG0595	Ribonuclease J2
FLBMOKII_01322	CDS	738	tepA		COG0740	Translocation-enhancing protein TepA
FLBMOKII_01323	CDS	225				hypothetical protein
FLBMOKII_01324	CDS	2340	spoIIIE		COG1674	DNA translocase SpoIIIE
FLBMOKII_01325	CDS	732	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
FLBMOKII_01326	CDS	1095	tmpC		COG1744	Membrane lipoprotein TmpC
FLBMOKII_01327	CDS	1530	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FLBMOKII_01328	CDS	1047				hypothetical protein
FLBMOKII_01329	CDS	960	rfuD		COG1079	putative riboflavin import permease protein RfuD
FLBMOKII_01330	CDS	1299				hypothetical protein
FLBMOKII_01331	CDS	1290				hypothetical protein
FLBMOKII_01332	CDS	717	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FLBMOKII_01333	CDS	249	yflH			putative protein YflH
FLBMOKII_01334	CDS	792				hypothetical protein
FLBMOKII_01335	CDS	903	rodZ			Cytoskeleton protein RodZ
FLBMOKII_01336	CDS	579	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FLBMOKII_01337	CDS	1245	cinA		COG1058	Putative competence-damage inducible protein
FLBMOKII_01338	CDS	1041	recA		COG0468	Protein RecA
FLBMOKII_01339	CDS	1557	rny	3.1.-.-	COG1418	Ribonuclease Y
FLBMOKII_01340	CDS	798	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
FLBMOKII_01341	CDS	261	spoVS		COG2359	Stage V sporulation protein S
FLBMOKII_01342	CDS	924				hypothetical protein
FLBMOKII_01343	CDS	1773	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
FLBMOKII_01344	CDS	867				hypothetical protein
FLBMOKII_01345	CDS	1572	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FLBMOKII_01346	CDS	432	ymcA		COG4550	putative protein YmcA
FLBMOKII_01347	CDS	552	cotE			Spore coat protein E
FLBMOKII_01348	CDS	2730	mutS		COG0249	DNA mismatch repair protein MutS
FLBMOKII_01349	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
FLBMOKII_01350	CDS	1044	lytE_2	3.4.-.-		putative peptidoglycan endopeptidase LytE
FLBMOKII_01351	CDS	1521	opuD		COG1292	Glycine betaine transporter OpuD
FLBMOKII_01352	CDS	1350	bmr3_1			Multidrug resistance protein 3
FLBMOKII_01353	CDS	1692				hypothetical protein
FLBMOKII_01354	CDS	948	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FLBMOKII_01355	CDS	228	hfq		COG1923	RNA-binding protein Hfq
FLBMOKII_01356	CDS	933	spoVK		COG0464	Stage V sporulation protein K
FLBMOKII_01357	CDS	1575		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FLBMOKII_01358	CDS	1149	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FLBMOKII_01359	CDS	1074	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FLBMOKII_01360	CDS	1620		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FLBMOKII_01361	CDS	900	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
FLBMOKII_01362	CDS	1149	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
FLBMOKII_01363	CDS	879				S-adenosylmethionine/S-adenosylhomocysteine transporter
FLBMOKII_01364	CDS	462				hypothetical protein
FLBMOKII_01365	CDS	606				hypothetical protein
FLBMOKII_01366	CDS	1248	hflX		COG2262	GTPase HflX
FLBMOKII_01367	CDS	1272				hypothetical protein
FLBMOKII_01368	CDS	402	glnR		COG0789	HTH-type transcriptional regulator GlnR
FLBMOKII_01369	CDS	1335	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
FLBMOKII_01370	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
FLBMOKII_01371	CDS	306	yneA		COG1388	Cell division suppressor protein YneA
FLBMOKII_01372	CDS	654	yneB		COG1961	Resolvase YneB
FLBMOKII_01373	CDS	231				hypothetical protein
FLBMOKII_01374	CDS	2007	tkt	2.2.1.1		Transketolase
FLBMOKII_01375	CDS	438				hypothetical protein
FLBMOKII_01376	CDS	213				hypothetical protein
FLBMOKII_01377	CDS	1740	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
FLBMOKII_01378	CDS	1779	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
FLBMOKII_01379	CDS	180				hypothetical protein
FLBMOKII_01380	CDS	795	dipZ		COG0785	Protein DipZ
FLBMOKII_01381	CDS	357	cheY_2		COG0784	Chemotaxis protein CheY
FLBMOKII_01382	CDS	477				hypothetical protein
FLBMOKII_01383	CDS	435				hypothetical protein
FLBMOKII_01384	CDS	651				hypothetical protein
FLBMOKII_01385	CDS	2685	dgaR			Transcriptional regulatory protein DagR
FLBMOKII_01386	CDS	303	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
FLBMOKII_01387	CDS	1356	licC		COG1455	Lichenan permease IIC component
FLBMOKII_01388	CDS	738	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
FLBMOKII_01389	CDS	312	celD			PTS system cellobiose-specific EIIA component
FLBMOKII_01390	CDS	147	sspP			Small, acid-soluble spore protein P
FLBMOKII_01391	CDS	261				hypothetical protein
FLBMOKII_01392	CDS	150	sspO			Small, acid-soluble spore protein O
FLBMOKII_01393	CDS	2721	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
FLBMOKII_01394	CDS	138				hypothetical protein
FLBMOKII_01395	CDS	477				hypothetical protein
FLBMOKII_01396	CDS	927				hypothetical protein
FLBMOKII_01397	CDS	666				hypothetical protein
FLBMOKII_01398	CDS	216				hypothetical protein
FLBMOKII_01399	CDS	270				hypothetical protein
FLBMOKII_01400	CDS	201	cspB			Cold shock protein CspB
FLBMOKII_01401	CDS	252				hypothetical protein
FLBMOKII_01402	CDS	402	spo0M_2		COG4326	Sporulation-control protein spo0M
FLBMOKII_01403	CDS	825	glpF		COG0580	Glycerol uptake facilitator protein
FLBMOKII_01404	CDS	1494	glpK	2.7.1.30		Glycerol kinase
FLBMOKII_01405	CDS	102				hypothetical protein
FLBMOKII_01406	CDS	336				hypothetical protein
FLBMOKII_01407	CDS	483				hypothetical protein
FLBMOKII_01408	CDS	417				hypothetical protein
FLBMOKII_01409	CDS	969	hutG	3.5.3.8		Formimidoylglutamase
FLBMOKII_01410	CDS	1476	rhaR			HTH-type transcriptional activator RhaR
FLBMOKII_01411	CDS	1656	hutU	4.2.1.49	COG2987	Urocanate hydratase
FLBMOKII_01412	CDS	1275	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
FLBMOKII_01413	CDS	1329				hypothetical protein
FLBMOKII_01414	CDS	534				hypothetical protein
FLBMOKII_01415	CDS	450	mscL		COG1970	Large-conductance mechanosensitive channel
FLBMOKII_01416	CDS	1221				hypothetical protein
FLBMOKII_01417	CDS	966	psuK	2.7.1.83	COG0524	Pseudouridine kinase
FLBMOKII_01418	CDS	906	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
FLBMOKII_01419	CDS	768	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
FLBMOKII_01420	CDS	540				hypothetical protein
FLBMOKII_01421	CDS	201				hypothetical protein
FLBMOKII_01422	CDS	1053				hypothetical protein
