,Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition,Hypothetical
1411,gnl|Prokka|gelc_01098,geobacillus_cnambio1,gnl|Prokka|gelc_01098,gnl|Prokka|gelc,,cloud,True
1412,gnl|Prokka|gelc_01162,geobacillus_cnambio1,gnl|Prokka|gelc_01162,gnl|Prokka|gelc,,persistent,False
1413,gnl|Prokka|gelc_01194,geobacillus_cnambio1,gnl|Prokka|gelc_01194,gnl|Prokka|gelc,,shell,False
1414,gnl|Prokka|gelc_01258,geobacillus_cnambio1,gnl|Prokka|gelc_01258,gnl|Prokka|gelc,,persistent,False
1415,gnl|Prokka|gelc_01303,geobacillus_cnambio1,gnl|Prokka|gelc_01303,gnl|Prokka|gelc,,persistent,False
1416,gnl|Prokka|gelc_01463,geobacillus_cnambio1,gnl|Prokka|gelc_01463,gnl|Prokka|gelc,,persistent,False
1417,gnl|Prokka|gelc_01635,geobacillus_cnambio1,gnl|Prokka|gelc_01635,gnl|Prokka|gelc,,persistent,True
1418,gnl|Prokka|gelc_01735,geobacillus_cnambio1,gnl|Prokka|gelc_01735,gnl|Prokka|gelc,,persistent,True
1419,gnl|Prokka|gelc_01800,geobacillus_cnambio1,gnl|Prokka|gelc_01800,gnl|Prokka|gelc,,persistent,True
1420,gnl|Prokka|gelc_01866,geobacillus_cnambio1,gnl|Prokka|gelc_01866,gnl|Prokka|gelc,,persistent,True
1421,gnl|Prokka|gelc_01931,geobacillus_cnambio1,gnl|Prokka|gelc_01931,gnl|Prokka|gelc,,persistent,True
1422,gnl|Prokka|gelc_02027,geobacillus_cnambio1,gnl|Prokka|gelc_02027,gnl|Prokka|gelc,,persistent,False
1423,gnl|Prokka|gelc_02062,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1424,gnl|Prokka|gelc_04262,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1425,gnl|Prokka|gelc_03451,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1426,gnl|Prokka|gelc_00022,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1427,gnl|Prokka|gelc_00023,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1428,gnl|Prokka|gelc_02554,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1429,gnl|Prokka|gelc_04261,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1430,gnl|Prokka|gelc_02555,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1431,gnl|Prokka|gelc_03450,geobacillus_cnambio1,gnl|Prokka|gelc_02062,gnl|Prokka|gelc,,shell,False
1432,gnl|Prokka|gelc_02128,geobacillus_cnambio1,gnl|Prokka|gelc_02128,gnl|Prokka|gelc,,persistent,True
1433,gnl|Prokka|gelc_02288,geobacillus_cnambio1,gnl|Prokka|gelc_02288,gnl|Prokka|gelc,,persistent,True
1434,gnl|Prokka|gelc_02388,geobacillus_cnambio1,gnl|Prokka|gelc_02388,gnl|Prokka|gelc,,cloud,False
1435,gnl|Prokka|gelc_02420,geobacillus_cnambio1,gnl|Prokka|gelc_02420,gnl|Prokka|gelc,,persistent,False
1436,gnl|Prokka|gelc_02617,geobacillus_cnambio1,gnl|Prokka|gelc_02617,gnl|Prokka|gelc,,persistent,False
1437,gnl|Prokka|gelc_02682,geobacillus_cnambio1,gnl|Prokka|gelc_02682,gnl|Prokka|gelc,,persistent,True
1438,gnl|Prokka|gelc_02748,geobacillus_cnambio1,gnl|Prokka|gelc_02748,gnl|Prokka|gelc,,persistent,False
1439,gnl|Prokka|gelc_02845,geobacillus_cnambio1,gnl|Prokka|gelc_02845,gnl|Prokka|gelc,,persistent,True
1440,gnl|Prokka|gelc_02878,geobacillus_cnambio1,gnl|Prokka|gelc_02878,gnl|Prokka|gelc,,persistent,False
1441,gnl|Prokka|gelc_03008,geobacillus_cnambio1,gnl|Prokka|gelc_03008,gnl|Prokka|gelc,,persistent,False
1442,gnl|Prokka|gelc_03257,geobacillus_cnambio1,gnl|Prokka|gelc_03257,gnl|Prokka|gelc,,persistent,True
1443,gnl|Prokka|gelc_03290,geobacillus_cnambio1,gnl|Prokka|gelc_03290,gnl|Prokka|gelc,,persistent,False
1444,gnl|Prokka|gelc_03322,geobacillus_cnambio1,gnl|Prokka|gelc_03322,gnl|Prokka|gelc,,cloud,True
1445,gnl|Prokka|gelc_01502,geobacillus_cnambio1,NCBEONCI_02346,NCBEONCI,,persistent,True
1446,gnl|Prokka|gelc_01242,geobacillus_cnambio1,NCBEONCI_02539,NCBEONCI,,persistent,False
1447,gnl|Prokka|gelc_03260,geobacillus_cnambio1,NCBEONCI_02671,NCBEONCI,,persistent,False
1448,gnl|Prokka|gelc_03297,geobacillus_cnambio1,NCBEONCI_02703,NCBEONCI,,persistent,False
1449,gnl|Prokka|gelc_03409,geobacillus_cnambio1,NCBEONCI_02767,NCBEONCI,,persistent,False
1450,gnl|Prokka|gelc_03408,geobacillus_cnambio1,NCBEONCI_02767,NCBEONCI,,persistent,False
1451,gnl|Prokka|gelc_04084,geobacillus_cnambio1,NCBEONCI_02863,NCBEONCI,,persistent,False
1452,gnl|Prokka|gelc_03816,geobacillus_cnambio1,NCBEONCI_03087,NCBEONCI,,persistent,True
1453,gnl|Prokka|gelc_04524,geobacillus_cnambio1,NCBEONCI_03250,NCBEONCI,,persistent,True
1454,gnl|Prokka|gelc_01056,geobacillus_cnambio1,NCBEONCI_03346,NCBEONCI,,persistent,False
1455,gnl|Prokka|gelc_00018,geobacillus_cnambio1,gnl|Prokka|gelc_00018,gnl|Prokka|gelc,,persistent,True
1456,gnl|Prokka|gelc_00116,geobacillus_cnambio1,gnl|Prokka|gelc_00116,gnl|Prokka|gelc,,cloud,True
1457,gnl|Prokka|gelc_00213,geobacillus_cnambio1,gnl|Prokka|gelc_00213,gnl|Prokka|gelc,,persistent,True
1458,gnl|Prokka|gelc_00281,geobacillus_cnambio1,gnl|Prokka|gelc_00281,gnl|Prokka|gelc,,persistent,False
1459,gnl|Prokka|gelc_00446,geobacillus_cnambio1,gnl|Prokka|gelc_00446,gnl|Prokka|gelc,,persistent,False
1460,gnl|Prokka|gelc_00641,geobacillus_cnambio1,gnl|Prokka|gelc_00641,gnl|Prokka|gelc,,persistent,False
1461,gnl|Prokka|gelc_00737,geobacillus_cnambio1,gnl|Prokka|gelc_00737,gnl|Prokka|gelc,,cloud,False
1462,gnl|Prokka|gelc_01132,geobacillus_cnambio1,gnl|Prokka|gelc_01132,gnl|Prokka|gelc,,persistent,True
1463,gnl|Prokka|gelc_01228,geobacillus_cnambio1,gnl|Prokka|gelc_01228,gnl|Prokka|gelc,,persistent,False
1464,gnl|Prokka|gelc_01401,geobacillus_cnambio1,gnl|Prokka|gelc_01401,gnl|Prokka|gelc,,persistent,False
1465,gnl|Prokka|gelc_01669,geobacillus_cnambio1,gnl|Prokka|gelc_01669,gnl|Prokka|gelc,,persistent,True
1466,gnl|Prokka|gelc_01868,geobacillus_cnambio1,gnl|Prokka|gelc_01868,gnl|Prokka|gelc,,persistent,True
1467,gnl|Prokka|gelc_00669,geobacillus_cnambio1,FLBMOKII_02497,FLBMOKII,,persistent,False
1468,gnl|Prokka|gelc_00667,geobacillus_cnambio1,FLBMOKII_02497,FLBMOKII,,persistent,False
1469,gnl|Prokka|gelc_00668,geobacillus_cnambio1,FLBMOKII_02497,FLBMOKII,,persistent,False
1470,gnl|Prokka|gelc_02719,geobacillus_cnambio1,FLBMOKII_02657,FLBMOKII,,persistent,False
1471,gnl|Prokka|gelc_02721,geobacillus_cnambio1,FLBMOKII_02657,FLBMOKII,,persistent,False
1472,gnl|Prokka|gelc_00472,geobacillus_cnambio1,FLBMOKII_02657,FLBMOKII,,persistent,False
1473,gnl|Prokka|gelc_00102,geobacillus_cnambio1,FLBMOKII_02945,FLBMOKII,,persistent,False
1474,gnl|Prokka|gelc_00063,geobacillus_cnambio1,FLBMOKII_02977,FLBMOKII,,persistent,False
1475,gnl|Prokka|gelc_00064,geobacillus_cnambio1,FLBMOKII_02977,FLBMOKII,,persistent,False
1476,gnl|Prokka|gelc_04536,geobacillus_cnambio1,FLBMOKII_03059,FLBMOKII,,persistent,True
1477,gnl|Prokka|gelc_04496,geobacillus_cnambio1,FLBMOKII_03091,FLBMOKII,,persistent,False
1478,gnl|Prokka|gelc_04363,geobacillus_cnambio1,FLBMOKII_03189,FLBMOKII,,persistent,False
1479,gnl|Prokka|gelc_04212,geobacillus_cnambio1,FLBMOKII_03285,FLBMOKII,,persistent,True
1480,gnl|Prokka|gelc_04173,geobacillus_cnambio1,FLBMOKII_03317,FLBMOKII,,shell,True
1481,gnl|Prokka|gelc_03969,geobacillus_cnambio1,FLBMOKII_03509,FLBMOKII,,persistent,False
1482,gnl|Prokka|gelc_03970,geobacillus_cnambio1,FLBMOKII_03509,FLBMOKII,,persistent,False
1483,gnl|Prokka|gelc_03890,geobacillus_cnambio1,FLBMOKII_03573,FLBMOKII,,persistent,False
1484,gnl|Prokka|gelc_04582,geobacillus_cnambio1,FLBMOKII_03669,FLBMOKII,,shell,True
1485,gnl|Prokka|gelc_03460,geobacillus_cnambio1,MEBKDNAM_00268,MEBKDNAM,,persistent,True
1486,gnl|Prokka|gelc_03415,geobacillus_cnambio1,MEBKDNAM_00300,MEBKDNAM,,persistent,False
1487,gnl|Prokka|gelc_03262,geobacillus_cnambio1,MEBKDNAM_00396,MEBKDNAM,,persistent,False
1488,gnl|Prokka|gelc_03169,geobacillus_cnambio1,MEBKDNAM_00460,MEBKDNAM,,persistent,False
1489,gnl|Prokka|gelc_02356,geobacillus_cnambio1,MEBKDNAM_01090,MEBKDNAM,,persistent,False
1490,gnl|Prokka|gelc_01591,geobacillus_cnambio1,MEBKDNAM_01670,MEBKDNAM,,persistent,True
1491,gnl|Prokka|gelc_01417,geobacillus_cnambio1,MEBKDNAM_01838,MEBKDNAM,,persistent,True
1492,gnl|Prokka|gelc_01250,geobacillus_cnambio1,MEBKDNAM_01870,MEBKDNAM,,persistent,False
1493,gnl|Prokka|gelc_01376,geobacillus_cnambio1,MEBKDNAM_01870,MEBKDNAM,,persistent,False
1494,gnl|Prokka|gelc_01234,geobacillus_cnambio1,MEBKDNAM_01966,MEBKDNAM,,persistent,False
1495,gnl|Prokka|gelc_01236,geobacillus_cnambio1,MEBKDNAM_01966,MEBKDNAM,,persistent,False
1496,gnl|Prokka|gelc_03624,geobacillus_cnambio1,gnl|Prokka|gelc_03624,gnl|Prokka|gelc,,persistent,False
1497,gnl|Prokka|gelc_03736,geobacillus_cnambio1,gnl|Prokka|gelc_03736,gnl|Prokka|gelc,,cloud,True
1498,gnl|Prokka|gelc_03940,geobacillus_cnambio1,gnl|Prokka|gelc_03940,gnl|Prokka|gelc,,persistent,True
1499,gnl|Prokka|gelc_04037,geobacillus_cnambio1,gnl|Prokka|gelc_04037,gnl|Prokka|gelc,,shell,True
1500,gnl|Prokka|gelc_04069,geobacillus_cnambio1,gnl|Prokka|gelc_04069,gnl|Prokka|gelc,,shell,False
1501,gnl|Prokka|gelc_04293,geobacillus_cnambio1,gnl|Prokka|gelc_04293,gnl|Prokka|gelc,,cloud,False
1502,gnl|Prokka|gelc_04359,geobacillus_cnambio1,gnl|Prokka|gelc_04359,gnl|Prokka|gelc,,persistent,True
1503,gnl|Prokka|gelc_04425,geobacillus_cnambio1,gnl|Prokka|gelc_04425,gnl|Prokka|gelc,,cloud,True
1504,gnl|Prokka|gelc_04458,geobacillus_cnambio1,gnl|Prokka|gelc_04458,gnl|Prokka|gelc,,persistent,False
1505,gnl|Prokka|gelc_04620,geobacillus_cnambio1,gnl|Prokka|gelc_04620,gnl|Prokka|gelc,,cloud,True
1506,gnl|Prokka|gelc_04652,geobacillus_cnambio1,gnl|Prokka|gelc_04652,gnl|Prokka|gelc,,cloud,True
1507,gnl|Prokka|gelc_04684,geobacillus_cnambio1,gnl|Prokka|gelc_04684,gnl|Prokka|gelc,,cloud,True
1508,gnl|Prokka|gelc_02532,geobacillus_cnambio1,KGENGAEB_00104,KGENGAEB,,persistent,False
1509,gnl|Prokka|gelc_00096,geobacillus_cnambio1,KGENGAEB_00530,KGENGAEB,,persistent,False
1510,gnl|Prokka|gelc_00240,geobacillus_cnambio1,KGENGAEB_00626,KGENGAEB,,persistent,False
1511,gnl|Prokka|gelc_00241,geobacillus_cnambio1,KGENGAEB_00626,KGENGAEB,,persistent,False
1512,gnl|Prokka|gelc_00239,geobacillus_cnambio1,KGENGAEB_00626,KGENGAEB,,persistent,False
1513,gnl|Prokka|gelc_01790,geobacillus_cnambio1,KGENGAEB_01076,KGENGAEB,,persistent,False
1514,gnl|Prokka|gelc_01947,geobacillus_cnambio1,KGENGAEB_01204,KGENGAEB,,persistent,True
1515,gnl|Prokka|gelc_00745,geobacillus_cnambio1,KGENGAEB_01428,KGENGAEB,,persistent,False
1516,gnl|Prokka|gelc_00685,geobacillus_cnambio1,KGENGAEB_01492,KGENGAEB,,persistent,False
1517,gnl|Prokka|gelc_00684,geobacillus_cnambio1,KGENGAEB_01492,KGENGAEB,,persistent,False
1518,gnl|Prokka|gelc_03886,geobacillus_cnambio1,KGENGAEB_01620,KGENGAEB,,persistent,False
1519,gnl|Prokka|gelc_03927,geobacillus_cnambio1,KGENGAEB_01652,KGENGAEB,,persistent,False
1520,gnl|Prokka|gelc_04229,geobacillus_cnambio1,MEBKDNAM_03242,MEBKDNAM,,shell,False
1521,gnl|Prokka|gelc_04230,geobacillus_cnambio1,MEBKDNAM_03242,MEBKDNAM,,shell,False
1522,gnl|Prokka|gelc_04190,geobacillus_cnambio1,MEBKDNAM_03274,MEBKDNAM,,persistent,True
1523,gnl|Prokka|gelc_04118,geobacillus_cnambio1,MEBKDNAM_03338,MEBKDNAM,,persistent,True
1524,gnl|Prokka|gelc_04073,geobacillus_cnambio1,MEBKDNAM_03370,MEBKDNAM,,shell,False
1525,gnl|Prokka|gelc_02857,geobacillus_cnambio1,NCBEONCI_01361,NCBEONCI,,persistent,False
1526,gnl|Prokka|gelc_02900,geobacillus_cnambio1,NCBEONCI_01393,NCBEONCI,,persistent,False
1527,gnl|Prokka|gelc_00960,geobacillus_cnambio1,AHOIKHHK_02923,AHOIKHHK,,shell,True
1528,gnl|Prokka|gelc_00728,geobacillus_cnambio1,AHOIKHHK_03058,AHOIKHHK,,persistent,True
1529,gnl|Prokka|gelc_00765,geobacillus_cnambio1,AHOIKHHK_03090,AHOIKHHK,,persistent,True
1530,gnl|Prokka|gelc_04107,geobacillus_cnambio1,HLMLLCKC_00067,HLMLLCKC,,persistent,False
1531,gnl|Prokka|gelc_04106,geobacillus_cnambio1,HLMLLCKC_00067,HLMLLCKC,,persistent,False
1532,gnl|Prokka|gelc_00923,geobacillus_cnambio1,HLMLLCKC_00506,HLMLLCKC,,persistent,False
1533,gnl|Prokka|gelc_03707,geobacillus_cnambio1,FLBMOKII_00071,FLBMOKII,,persistent,False
1534,gnl|Prokka|gelc_03708,geobacillus_cnambio1,FLBMOKII_00071,FLBMOKII,,persistent,False
1535,gnl|Prokka|gelc_03706,geobacillus_cnambio1,FLBMOKII_00071,FLBMOKII,,persistent,False
1536,gnl|Prokka|gelc_01355,geobacillus_cnambio1,FLBMOKII_01987,FLBMOKII,,cloud,True
1537,gnl|Prokka|gelc_00499,geobacillus_cnambio1,FLBMOKII_02634,FLBMOKII,,persistent,False
1538,gnl|Prokka|gelc_00461,geobacillus_cnambio1,FLBMOKII_02666,FLBMOKII,,persistent,True
1539,gnl|Prokka|gelc_00462,geobacillus_cnambio1,FLBMOKII_02666,FLBMOKII,,persistent,True
1540,gnl|Prokka|gelc_00424,geobacillus_cnambio1,FLBMOKII_02698,FLBMOKII,,persistent,True
1541,gnl|Prokka|gelc_00423,geobacillus_cnambio1,FLBMOKII_02698,FLBMOKII,,persistent,True
1542,gnl|Prokka|gelc_00385,geobacillus_cnambio1,FLBMOKII_02730,FLBMOKII,,persistent,False
1543,gnl|Prokka|gelc_00384,geobacillus_cnambio1,FLBMOKII_02730,FLBMOKII,,persistent,False
1544,gnl|Prokka|gelc_00338,geobacillus_cnambio1,FLBMOKII_02762,FLBMOKII,,persistent,False
1545,gnl|Prokka|gelc_00302,geobacillus_cnambio1,FLBMOKII_02794,FLBMOKII,,persistent,False
1546,gnl|Prokka|gelc_04287,geobacillus_cnambio1,FLBMOKII_03262,FLBMOKII,,persistent,False
1547,gnl|Prokka|gelc_04063,geobacillus_cnambio1,HLMLLCKC_00039,HLMLLCKC,,shell,False
1548,gnl|Prokka|gelc_04064,geobacillus_cnambio1,HLMLLCKC_00039,HLMLLCKC,,shell,False
1549,gnl|Prokka|gelc_04111,geobacillus_cnambio1,HLMLLCKC_00071,HLMLLCKC,,persistent,False
1550,gnl|Prokka|gelc_00919,geobacillus_cnambio1,HLMLLCKC_00510,HLMLLCKC,,persistent,False
1551,gnl|Prokka|gelc_01100,geobacillus_cnambio1,HLMLLCKC_01218,HLMLLCKC,,cloud,False
1552,gnl|Prokka|gelc_03567,geobacillus_cnambio1,HLMLLCKC_03360,HLMLLCKC,,shell,True
1553,gnl|Prokka|gelc_02371,geobacillus_cnambio1,FDKLAMFJ_00896,FDKLAMFJ,,shell,True
1554,gnl|Prokka|gelc_04023,geobacillus_cnambio1,FDKLAMFJ_02234,FDKLAMFJ,,persistent,False
1555,gnl|Prokka|gelc_03566,geobacillus_cnambio1,FLBMOKII_00190,FLBMOKII,,shell,False
1556,gnl|Prokka|gelc_03337,geobacillus_cnambio1,MEBKDNAM_00351,MEBKDNAM,,persistent,True
1557,gnl|Prokka|gelc_03336,geobacillus_cnambio1,MEBKDNAM_00351,MEBKDNAM,,persistent,True
1558,gnl|Prokka|gelc_00993,geobacillus_cnambio1,MEBKDNAM_02950,MEBKDNAM,,shell,True
1559,gnl|Prokka|gelc_00985,geobacillus_cnambio1,AHOIKHHK_01917,AHOIKHHK,,shell,True
1560,gnl|Prokka|gelc_02351,geobacillus_cnambio1,NCBEONCI_00999,NCBEONCI,,persistent,False
1561,gnl|Prokka|gelc_02401,geobacillus_cnambio1,NCBEONCI_01031,NCBEONCI,,persistent,True
1562,gnl|Prokka|gelc_02437,geobacillus_cnambio1,NCBEONCI_01063,NCBEONCI,,persistent,False
1563,gnl|Prokka|gelc_02201,geobacillus_cnambio1,NCBEONCI_01095,NCBEONCI,,persistent,False
1564,gnl|Prokka|gelc_02482,geobacillus_cnambio1,NCBEONCI_01095,NCBEONCI,,persistent,False
1565,gnl|Prokka|gelc_02522,geobacillus_cnambio1,NCBEONCI_01127,NCBEONCI,,persistent,False
1566,gnl|Prokka|gelc_02521,geobacillus_cnambio1,NCBEONCI_01127,NCBEONCI,,persistent,False
1567,gnl|Prokka|gelc_02597,geobacillus_cnambio1,NCBEONCI_01159,NCBEONCI,,persistent,True
1568,gnl|Prokka|gelc_02598,geobacillus_cnambio1,NCBEONCI_01159,NCBEONCI,,persistent,True
1569,gnl|Prokka|gelc_02639,geobacillus_cnambio1,NCBEONCI_01191,NCBEONCI,,persistent,True
1570,gnl|Prokka|gelc_02640,geobacillus_cnambio1,NCBEONCI_01191,NCBEONCI,,persistent,True
1571,gnl|Prokka|gelc_02684,geobacillus_cnambio1,NCBEONCI_01223,NCBEONCI,,persistent,False
1572,gnl|Prokka|gelc_02737,geobacillus_cnambio1,NCBEONCI_01256,NCBEONCI,,persistent,True
1573,gnl|Prokka|gelc_02778,geobacillus_cnambio1,NCBEONCI_01288,NCBEONCI,,persistent,False
1574,gnl|Prokka|gelc_02817,geobacillus_cnambio1,NCBEONCI_01320,NCBEONCI,,persistent,False
1575,gnl|Prokka|gelc_02852,geobacillus_cnambio1,NCBEONCI_01352,NCBEONCI,,persistent,True
1576,gnl|Prokka|gelc_02891,geobacillus_cnambio1,NCBEONCI_01384,NCBEONCI,,persistent,True
1577,gnl|Prokka|gelc_02932,geobacillus_cnambio1,NCBEONCI_01416,NCBEONCI,,persistent,False
1578,gnl|Prokka|gelc_02638,geobacillus_cnambio1,NCBEONCI_01448,NCBEONCI,,persistent,False
1579,gnl|Prokka|gelc_00182,geobacillus_cnambio1,NCBEONCI_01448,NCBEONCI,,persistent,False
1580,gnl|Prokka|gelc_02967,geobacillus_cnambio1,NCBEONCI_01448,NCBEONCI,,persistent,False
1581,gnl|Prokka|gelc_03083,geobacillus_cnambio1,NCBEONCI_01524,NCBEONCI,,persistent,True
1582,gnl|Prokka|gelc_03126,geobacillus_cnambio1,NCBEONCI_01556,NCBEONCI,,persistent,True
1583,gnl|Prokka|gelc_03125,geobacillus_cnambio1,NCBEONCI_01556,NCBEONCI,,persistent,True
1584,gnl|Prokka|gelc_03124,geobacillus_cnambio1,NCBEONCI_01556,NCBEONCI,,persistent,True
1585,gnl|Prokka|gelc_03616,geobacillus_cnambio1,NCBEONCI_01588,NCBEONCI,,persistent,False
1586,gnl|Prokka|gelc_03649,geobacillus_cnambio1,NCBEONCI_01620,NCBEONCI,,persistent,False
1587,gnl|Prokka|gelc_03749,geobacillus_cnambio1,NCBEONCI_01652,NCBEONCI,,persistent,False
1588,gnl|Prokka|gelc_03704,geobacillus_cnambio1,NCBEONCI_01686,NCBEONCI,,persistent,False
1589,gnl|Prokka|gelc_03703,geobacillus_cnambio1,NCBEONCI_01686,NCBEONCI,,persistent,False
1590,gnl|Prokka|gelc_01198,geobacillus_cnambio1,NCBEONCI_01725,NCBEONCI,,persistent,False
1591,gnl|Prokka|gelc_01159,geobacillus_cnambio1,NCBEONCI_01725,NCBEONCI,,persistent,False
1592,gnl|Prokka|gelc_00997,geobacillus_cnambio1,NCBEONCI_01757,NCBEONCI,,shell,False
1593,gnl|Prokka|gelc_03461,geobacillus_cnambio1,NCBEONCI_01789,NCBEONCI,,persistent,True
1594,gnl|Prokka|gelc_03462,geobacillus_cnambio1,NCBEONCI_01789,NCBEONCI,,persistent,True
1595,gnl|Prokka|gelc_01213,geobacillus_cnambio1,NCBEONCI_01821,NCBEONCI,,persistent,False
1596,gnl|Prokka|gelc_02030,geobacillus_cnambio1,NCBEONCI_01885,NCBEONCI,,persistent,True
1597,gnl|Prokka|gelc_01924,geobacillus_cnambio1,NCBEONCI_01949,NCBEONCI,,persistent,False
1598,gnl|Prokka|gelc_01911,geobacillus_cnambio1,NCBEONCI_01981,NCBEONCI,,persistent,False
1599,gnl|Prokka|gelc_01910,geobacillus_cnambio1,NCBEONCI_01981,NCBEONCI,,persistent,False
1600,gnl|Prokka|gelc_01792,geobacillus_cnambio1,NCBEONCI_02077,NCBEONCI,,persistent,False
1601,gnl|Prokka|gelc_01756,geobacillus_cnambio1,NCBEONCI_02109,NCBEONCI,,persistent,True
1602,gnl|Prokka|gelc_01717,geobacillus_cnambio1,NCBEONCI_02141,NCBEONCI,,persistent,False
1603,gnl|Prokka|gelc_01673,geobacillus_cnambio1,NCBEONCI_02176,NCBEONCI,,persistent,True
1604,gnl|Prokka|gelc_01632,geobacillus_cnambio1,NCBEONCI_02208,NCBEONCI,,persistent,False
1605,gnl|Prokka|gelc_01633,geobacillus_cnambio1,NCBEONCI_02208,NCBEONCI,,persistent,False
1606,gnl|Prokka|gelc_01584,geobacillus_cnambio1,NCBEONCI_02240,NCBEONCI,,persistent,True
1607,gnl|Prokka|gelc_01557,geobacillus_cnambio1,NCBEONCI_02304,NCBEONCI,,persistent,True
1608,gnl|Prokka|gelc_02125,geobacillus_cnambio1,NCBEONCI_00824,NCBEONCI,,persistent,False
1609,gnl|Prokka|gelc_02126,geobacillus_cnambio1,NCBEONCI_00824,NCBEONCI,,persistent,False
1610,gnl|Prokka|gelc_02127,geobacillus_cnambio1,NCBEONCI_00824,NCBEONCI,,persistent,False
1611,gnl|Prokka|gelc_02212,geobacillus_cnambio1,NCBEONCI_00888,NCBEONCI,,persistent,True
1612,gnl|Prokka|gelc_02254,geobacillus_cnambio1,NCBEONCI_00920,NCBEONCI,,persistent,False
1613,gnl|Prokka|gelc_02421,geobacillus_cnambio1,NCBEONCI_01048,NCBEONCI,,persistent,False
1614,gnl|Prokka|gelc_01190,geobacillus_cnambio1,AHOIKHHK_03419,AHOIKHHK,,shell,True
1615,gnl|Prokka|gelc_00995,geobacillus_cnambio1,AHOIKHHK_01910,AHOIKHHK,,shell,True
1616,gnl|Prokka|gelc_01726,geobacillus_cnambio1,gnl|Prokka|gelc_01726,gnl|Prokka|gelc,,cloud,True
1617,gnl|Prokka|gelc_02019,geobacillus_cnambio1,gnl|Prokka|gelc_02019,gnl|Prokka|gelc,,cloud,False
1618,gnl|Prokka|gelc_02706,geobacillus_cnambio1,gnl|Prokka|gelc_02706,gnl|Prokka|gelc,,cloud,True
1619,gnl|Prokka|gelc_03959,geobacillus_cnambio1,gnl|Prokka|gelc_03959,gnl|Prokka|gelc,,cloud,False
1620,gnl|Prokka|gelc_04248,geobacillus_cnambio1,gnl|Prokka|gelc_04248,gnl|Prokka|gelc,,cloud,False
1621,gnl|Prokka|gelc_04312,geobacillus_cnambio1,gnl|Prokka|gelc_04312,gnl|Prokka|gelc,,cloud,True
1622,gnl|Prokka|gelc_03999,geobacillus_cnambio1,HLMLLCKC_02776,HLMLLCKC,,cloud,True
1623,gnl|Prokka|gelc_03543,geobacillus_cnambio1,gnl|Prokka|gelc_03543,gnl|Prokka|gelc,,persistent,False
1624,gnl|Prokka|gelc_03619,geobacillus_cnambio1,gnl|Prokka|gelc_03619,gnl|Prokka|gelc,,persistent,False
1625,gnl|Prokka|gelc_03903,geobacillus_cnambio1,gnl|Prokka|gelc_03903,gnl|Prokka|gelc,,persistent,True
1626,gnl|Prokka|gelc_03935,geobacillus_cnambio1,gnl|Prokka|gelc_03935,gnl|Prokka|gelc,,persistent,False
1627,gnl|Prokka|gelc_04322,geobacillus_cnambio1,gnl|Prokka|gelc_04322,gnl|Prokka|gelc,,shell,True
1628,gnl|Prokka|gelc_04387,geobacillus_cnambio1,gnl|Prokka|gelc_04387,gnl|Prokka|gelc,,persistent,False
1629,gnl|Prokka|gelc_04485,geobacillus_cnambio1,gnl|Prokka|gelc_04485,gnl|Prokka|gelc,,persistent,False
1630,gnl|Prokka|gelc_04615,geobacillus_cnambio1,gnl|Prokka|gelc_04615,gnl|Prokka|gelc,,cloud,True
1631,gnl|Prokka|gelc_04679,geobacillus_cnambio1,gnl|Prokka|gelc_04679,gnl|Prokka|gelc,,cloud,True
1632,gnl|Prokka|gelc_02693,geobacillus_cnambio1,KGENGAEB_00003,KGENGAEB,,persistent,False
1633,gnl|Prokka|gelc_02651,geobacillus_cnambio1,KGENGAEB_00035,KGENGAEB,,persistent,False
1634,gnl|Prokka|gelc_02537,geobacillus_cnambio1,KGENGAEB_00099,KGENGAEB,,persistent,True
1635,gnl|Prokka|gelc_02497,geobacillus_cnambio1,KGENGAEB_00131,KGENGAEB,,persistent,False
1636,gnl|Prokka|gelc_02496,geobacillus_cnambio1,KGENGAEB_00131,KGENGAEB,,persistent,False
1637,gnl|Prokka|gelc_02457,geobacillus_cnambio1,KGENGAEB_00163,KGENGAEB,,persistent,True
1638,gnl|Prokka|gelc_02416,geobacillus_cnambio1,KGENGAEB_00195,KGENGAEB,,persistent,True
1639,gnl|Prokka|gelc_02378,geobacillus_cnambio1,KGENGAEB_00227,KGENGAEB,,persistent,True
1640,gnl|Prokka|gelc_02325,geobacillus_cnambio1,KGENGAEB_00259,KGENGAEB,,persistent,False
1641,gnl|Prokka|gelc_02282,geobacillus_cnambio1,KGENGAEB_00291,KGENGAEB,,persistent,False
